1,union jeu_1_nb_cles_100.txt et jeu_2_nb_cles_100.txt,0.0
2,union jeu_1_nb_cles_100.txt et jeu_3_nb_cles_100.txt,0.0
3,union jeu_1_nb_cles_100.txt et jeu_4_nb_cles_100.txt,0.0
4,union jeu_1_nb_cles_100.txt et jeu_5_nb_cles_100.txt,0.0
5,union jeu_1_nb_cles_1000.txt et jeu_2_nb_cles_1000.txt,0.0
6,union jeu_1_nb_cles_1000.txt et jeu_3_nb_cles_1000.txt,0.0
7,union jeu_1_nb_cles_1000.txt et jeu_4_nb_cles_1000.txt,0.0
8,union jeu_1_nb_cles_1000.txt et jeu_5_nb_cles_1000.txt,0.01562786102294922
9,union jeu_1_nb_cles_10000.txt et jeu_2_nb_cles_10000.txt,0.015625715255737305
10,union jeu_1_nb_cles_10000.txt et jeu_3_nb_cles_10000.txt,0.04688239097595215
11,union jeu_1_nb_cles_10000.txt et jeu_4_nb_cles_10000.txt,0.03125119209289551
12,union jeu_1_nb_cles_10000.txt et jeu_5_nb_cles_10000.txt,0.01562976837158203
13,union jeu_1_nb_cles_200.txt et jeu_2_nb_cles_200.txt,0.0
14,union jeu_1_nb_cles_200.txt et jeu_3_nb_cles_200.txt,0.0
15,union jeu_1_nb_cles_200.txt et jeu_4_nb_cles_200.txt,0.0
16,union jeu_1_nb_cles_200.txt et jeu_5_nb_cles_200.txt,0.0
17,union jeu_1_nb_cles_20000.txt et jeu_2_nb_cles_20000.txt,0.06250548362731934
18,union jeu_1_nb_cles_20000.txt et jeu_3_nb_cles_20000.txt,0.09375691413879395
19,union jeu_1_nb_cles_20000.txt et jeu_4_nb_cles_20000.txt,0.04688286781311035
20,union jeu_1_nb_cles_20000.txt et jeu_5_nb_cles_20000.txt,0.04687929153442383
21,union jeu_1_nb_cles_500.txt et jeu_2_nb_cles_500.txt,0.0
22,union jeu_1_nb_cles_500.txt et jeu_3_nb_cles_500.txt,0.0
23,union jeu_1_nb_cles_500.txt et jeu_4_nb_cles_500.txt,0.0
24,union jeu_1_nb_cles_500.txt et jeu_5_nb_cles_500.txt,0.0
25,union jeu_1_nb_cles_5000.txt et jeu_2_nb_cles_5000.txt,0.015625715255737305
26,union jeu_1_nb_cles_5000.txt et jeu_3_nb_cles_5000.txt,0.01562666893005371
27,union jeu_1_nb_cles_5000.txt et jeu_4_nb_cles_5000.txt,0.015627622604370117
28,union jeu_1_nb_cles_5000.txt et jeu_5_nb_cles_5000.txt,0.0
29,union jeu_1_nb_cles_50000.txt et jeu_2_nb_cles_50000.txt,0.12501168251037598
30,union jeu_1_nb_cles_50000.txt et jeu_3_nb_cles_50000.txt,0.10938811302185059
31,union jeu_1_nb_cles_50000.txt et jeu_4_nb_cles_50000.txt,0.14638638496398926
32,union jeu_1_nb_cles_50000.txt et jeu_5_nb_cles_50000.txt,0.10938596725463867
